mark,title,price,price_adjusted,link,addr,社區,車位費,管理費,poster,養寵物,提供設備,格局,坪數,樓層,型態,id,fetched,desc,連絡電話,性別要求,城市,屋主自行刊登
,捷運站月租包廂男性/含水電管理費免押金,6000,6000,https://rent.591.com.tw/rent-detail-12405538.html,南港區研究院路一段,,,,屋主: 吳小姐 (仲介勿擾),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 第四台, 網路, 桌椅",雅房,3坪,2F/3F,公寓,12405538,2022-04-25,"短租/月租包廂」含收垃圾服務房屋資訊(限男性7人)近捷運南港展覽館站，步行距離約2 分鐘免押金1.上包廂3個:每人每月6500元/包廂連租兩個月起,優惠為每月6000元/包廂2.下包廂4個:每人每月7500元/包廂連租兩個月起,優惠為每月7000元/包廂★適合：中、短租型(最短租期一個月起)月租金含括：水費、電費、管理費、網路費、第四台、5%營業稅及10%服務費。可刷卡(刷卡另收3% 刷卡手續費)附屬設施：自助投幣洗衣房、自助冷熱飲水機、附屬餐飲交誼廳、公用電腦、一應俱全。週邊：位於南港區經濟金融中心點及南港展覽館旁，與台北捷運系統站、購物中心及南港美食餐廳比鄰，生活機能俱全。附近交通：◎捷運路線: 板南線(藍線)搭到南港展覽館站五號出口出來左轉直走3分鐘。◎高鐵路線: 搭乘台灣高鐵至南港站(終點站)，再轉捷運板南線至南港展覽館站。◎公車路線: 205、212、276、306、306區、600、605、605副、605新台五、620、 645、645副、668、679 建議站牌:南港展覽館站。◎開車:近國道三號南港交流道，近環東大道。重要規定：禁養寵物及禁止吸菸！請節約用水用電節能減碳！洽詢電話:02-2788-7317行動電話:0906-378-828因591系統缺陷電腦無法支援即時問答請勿使用即時問答問問題請直接來電詢問謝謝 !!
附近有便利商店、傳統市場、百貨公司、公園綠地、醫療機構、學校、夜市。
本房屋近212、306公車站、600、605公車站、620、 645公車站、南港展覽館站捷運站、南港火車站。",0906-378-828,男女皆可,Taipei,yes
,內湖放空舒心宅,12800,12800,https://rent.591.com.tw/rent-detail-12391062.html,內湖區成功路四段223巷,,,無,代理人: 嚴小姐,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 天然瓦斯, 沙發, 桌椅, 陽台",雅房,5坪,2F/5F,公寓,12391062,2022-04-25,"#內湖區 #內科 #內湖站徵雅房室友1枚✨✨✨目前兩位室友是2位年輕有為的工程師男孩1位婚禮顧問女孩☘️如果你需要一個可以放空+放鬆的空間這間在內湖捷運站的好房邀請你來瞧瞧距離捷運站 走路5分鐘希望你是好相處、不計較、能夠一同維持環境清潔🎉🎉因為內湖濕氣比較重，有為大家準備烘衣機唷！＃性別友善空間＃每房限住一人【地點】近內湖捷運站【房型】3雅房1套房 家庭式公寓【樓層】2樓（不會氣喘吁吁）【水電瓦斯費】台水台電計算好省錢【租期】一年起【押金】2個月【租金】12800【可入住日期】以一週內可入住優先帶看【寵物】不可【吸煙】不可如要預約看房請私訊我讓我認識你唷：）
附近有便利商店、公園綠地。",0986-851-077轉1587022,男女皆可,Taipei,no
,信義區松勤新世界,39800,42727,https://rent.591.com.tw/rent-detail-12414804.html,信義區松勤街,新世界,,"2,927元/月",代理人: 蔡小姐,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 網路, 沙發, 桌椅, 電梯",獨立套房,15.71坪,5F/19F,電梯大樓,12414804,2022-04-25,".** 雙面採光,通風.採光佳 ,套房稀有物件 **一.地段/建築設計: 豪宅建築大師&quot;黃永洪&quot;首度信義計劃時尚宅力作&quot;新世界&quot;,國際首選飯店宅,立足於 信義計劃區最高效 的三角與世貿.台北101.君悅飯店完美對應.信義計劃精華區唯一 捷運站口-世貿站.華納威秀信義影城.新光三越信義天地.誠品信義旗艦步行約5分鐘 二.俱樂部等級公共設施: 1.享受頂級飯店高質感的休閒-頂樓規劃週圍以大片玻璃帷幕設計之水晶天幕泳池 倘佯在101的燈光和信義計劃區最華麗的水畔風景 2.Four seasons空中SPA 3.四面玻璃的空中閣樓健身房 4.包廂式KTV 5.&quot;MoMA美術館&quot;全石材門廳廣場(Lobby)及全石材門面摩登時尚梯廳設計,融合出 低調奢華.極簡精緻的最高境界. 三.飯店式管理: 特別引進6星級飯店式服務最高星等四.室內裝潢/設備: 1.室內採高雅飯店式裝潢,進口水晶燈.進口窗簾,進口壁紙..... 2.配置高級數位液晶電視 3.進口獨立統床墊 4.電冰箱 5.鹵素加熱爐, 6.洗脫烘機 7.全石材豪華衛浴空間及設施,降板浴缸 ***室內全新裝潢、全新傢俱.每天入住6星級飯店***租金不含: 管理費$2,620 網路.第4台$ 1,000**短租房客: 水電$3,600為租金另計**
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。",0935-213-012,男女皆可,Taipei,no
,大安路敦化南路名人巷雅房,9000,9000,https://rent.591.com.tw/rent-detail-12350561.html,大安區敦化南路270巷,,,無,屋主: 蕭先生 (仲介勿擾),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 網路, 椅子",雅房,4坪,4F/4F,公寓,12350561,2022-04-25,"兩年新之內部裝潢, 屋況優, 地點鬧中取靜,近私立復興中小學, 可約看現場, 整層皆為女生, 皆為單純上班族, 公共走廊皆有24hr 監視器,住宿安全有保障, 有合法消防設備，合法裝修簽證，有火險，限女性房客,為維護其他房客安全及隱私,不可帶男性友人入內,租金含水費.網路.中華電信MOD,而電費依實際使用度數按台電時價計算,每度約在3~6 元左右, 公用區有茶水間,投幣式洗衣機,投幣式烘衣機，每次每台30元/次，目前剩下一間有對內走廊的小窗9000元/月，以及一間有對外大窗戶的雅房9500元/月，可隨時入住,非短租型，長期住客至少要租三個月以上，歡迎來電約看, 仲介勿擾
附近有便利商店、百貨公司、學校、醫療機構。
本房屋近仁愛圓環公車站、宏恩醫院公車站、忠孝復興站捷運站、忠孝敦化站捷運站。",0988-723-892,限女生,Taipei,yes
x,中山站捷運共構全新裝潢獨立門牌一房一廳,41000,45950,https://rent.591.com.tw/rent-detail-12399786.html,大同區南京西路57號,中山綻,費用另計,"2,450元/月",代理人: 黃小姐,Yes,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 天然瓦斯, 沙發, 桌椅, 陽台, 電梯, 機械車位",獨立套房,20.41坪,7F/19F,電梯大樓,12399786,2022-04-25,"💖歡迎預約看房💖賴ID:@246hquog，也可以私我看影片喔!!補充說明:1.廚房有流理台也有瓦斯爐可以開伙2.位於捷運中山站5號出口樓上；南來北往都方便.3.我們的衛浴設備都乾濕分離，馬桶都升級為免治馬通，4.水泥隔間、符合消防法規、每房合法配備偵煙器。5.有獨立陽台採光好，格局方正，前後都通風6.14F有健身房、共用交誼廳、頂樓還有桌球室可以做使用7.附近生活機能佳；近新光三越南西店、誠品生活館、晶華酒店，外食也超easy,8.地下室還可以租機械式車位,每個月5000/月(含管)9.豪宅大樓飯店式24小時管理，可代收信件包裹10.還有提供垃圾分類集中處理地址：台北市大同區南京西路57號坪數：20.41坪格局：1房1廳1衛1陽台租金 ：$41000管理費：$2450水電瓦斯費全依帳單收取❤️這麼好康你們還不心動嗎??❤️賴ID:@246hquog，也可以私我看影片喔!!
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近晶華酒店公車站、捷運中山站(志仁高中公車站、台北轉運站公車站、中山站捷運站、雙連站捷運站、台北火車站。",0986-851-077轉1587961,男女皆可,Taipei,no
,台北市-大安區3分鐘六張黎捷運站～,13000,13000,https://rent.591.com.tw/rent-detail-12385644.html,大安區基隆路二段180號,,,,代理人: 葉小姐,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 天然瓦斯, 沙發, 桌椅, 陽台, 電梯",雅房,8坪,12F/12F,電梯大樓,12385644,2022-04-25,"雅房分租格局方正設備齊全全新家具交通方便
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近六張黎公車站、六張黎捷運站。",0986-851-077轉1586590,限女生,Taipei,no
,👍屋齡新，精緻裝潢，社區單純近捷運👍,31999,33099,https://rent.591.com.tw/rent-detail-12481301.html,中山區遼寧街,南京東路三段復興北路朱崙街龍江路,,"1,100元/月",仲介: 👍黃先生 (收服務費),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 沙發, 桌椅, 電梯",2房1廳1衛,16坪,4F/7F,電梯大樓,12481301,2022-04-25,"請別在591系統留言，以免錯失您的訊息若未接電話，請加LINE傳訊息或傳送電話簡訊將會儘快回覆1.LINE ID加入 : 搜尋電話號碼0908 999 8692.手機版加入 : 點擊網頁LINE圖案加LINE====================================屋齡新電梯華廈👍一層三戶，低密度社區👍平面式空間👍光源充足，通風好👍裝潢新，設備齊全👍廚房設備可開伙👍浴室有對外窗，乾濕分離👍單獨門牌水費依自來水廠帳單繳費電費依臺灣電力公司帳單繳費瓦斯費依區域瓦斯公司帳單繳費日常生活購物飲食方便大眾運輸交通方便國際專業合法不動產經紀業房屋用途詳見使用執照仲介成交收取半個月服務費吉星商業有限公司看屋撥打: 0908-999-869  黃先生====================================
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近👍南京復興捷運站、👍台北車站火車站。",0908-999-869,男女皆可,Taipei,no
,西門大空間獨立門牌可寵免仲介費可工作室,28000,29430,https://rent.591.com.tw/rent-detail-12368656.html,萬華區西寧南路36號,,,"1,430元/月",屋主: 吳先生,Yes,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 沙發, 桌椅, 陽台, 電梯",獨立套房,15坪,6F/10F,電梯大樓,12368656,2022-04-25,"靠近西門町捷運站6號出口位於西門町中心 武昌誠品旁地下室有收費停車場 也可月租 方便停車一層六戶 住戶單純 電梯大樓 獨立門牌密碼鎖進出 無需帶鑰匙變頻冷暖空調 50寸液晶電視台水台電收費 有守衛可代收包裹信件有垃圾集中區 不需環保垃圾袋室內空間15坪 全新裝潢 有陽台面對社區中庭 沒有噪音困擾歡迎工作室但無法設立營業登記旁邊有眾多商圈，不管吃的玩的應有盡有歡迎諮詢討論您的需求PS：屋主自租，仲介勿擾        屋主電話：0913356003        LINE：sasa33350       請加我的LINE 我先傳影片給您      看完有喜歡我們再約現場 謝謝
附近有便利商店、百貨公司、公園綠地、醫療機構。
本房屋近西門町捷運站、台北火車站。",0913-356-003,男女皆可,Taipei,yes
,台北101信義豪宅區高級背包客宿舍雅房,7000,9500,https://rent.591.com.tw/rent-detail-12483643.html,信義區信義路五段109號,,費用另計,,代理人: 陳先生,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 第四台, 網路, 沙發, 桌椅, 平面車位",雅房,5坪,B1/1F,電梯大樓,12483643,2022-04-25,"謙匯.普樂室行旅 PLACE X HOTEL- 背包客(  合宿 - 超挑高式上下鋪 、舒適 無壓迫感 、 高級 單人床墊 )女性宿舍房的  男性宿舍房的   短租 3個月 7000 - &gt; 2個月 8000  -&gt; 1個月  9000   -  押金 都 1個月館內 合宿 分別  - 女性專用宿舍房 / 男性專用宿舍房 / 和私人客房。每間客房均裝有空調，每張宿舍床位均配有床簾 床燈。共用衛浴 備有 乾濕分離 淋浴設施、吹風機 和家庭式洗衣機、烘乾機。部分房型設有私人衛浴。位於台北信義區，距離 象山捷運站 2分鐘  和 台北101 捷運站 步行 6 分鐘 ，住宿附近設有 YouBike 公共自行車租借站。擁有溫馨的住宿環境，提供 免費 高級現磨咖啡機 -咖啡豆品牌  : 【UCC】經典香醇咖啡豆   及免費 WiFi 超大電視投影區 和 超大 交誼廳空間 可以和朋友 家人偶爾 在旅館 交誼廳 放鬆看電影 聚餐。距離 台北101大樓 、ATT 4 FUN 、微風南山Breeze - 微風廣僅需走路 5 - 10分鐘即可達，可盡情品嚐著名的在地美食。謙匯.普樂室行旅 - 距離 最Chill的城市山【台北象山步道】只需要過個馬路 走路5分鐘就到了爬山看美景/六巨石/攝影平台/象山夜景/遠眺台北101， 可在此悠閒放鬆，欣賞夕陽美景。房間數量有限 採預約制 參觀套房  請加入官方LINE@ :  @olz1944i  或是來電預約 :０２－８７８６４１８８　現在入住 謙匯.普樂室行旅 PLACE X HOTEL 享受台北101信義區  最平價最便利的住宿 。
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近捷運象山站公車站、信義行政中心(松仁)公車站、捷運象山站捷運站、捷運台北101站捷運站、台北火車站、南港火車站。",0287-864-188,男女皆可,Taipei,no
,仲介可介紹…大安國中…建安國小捷運大安站,58000,62700,https://rent.591.com.tw/rent-detail-12447450.html,大安區大安路二段118號,富豪華廈,費用另計,"2,200元/月",屋主: 王先生 (仲介勿擾),,"冷氣, 熱水器, 衣櫃, 天然瓦斯, 2陽台, 平面車位",3房2廳2衛,50坪,3F/7F,電梯大樓,12447450,2022-04-25,"大安國中（走路 12 秒）……建安國小（走路1分鐘）……師大附中（走路9分）……大安高工（走路5分）明星學區……《    前後 2 個大陽台     》……格局方正……採光佳……面積依權狀登記為主…我家牛排（走路20秒……7-11便利商店（走路 1 分鐘 ）……頂好超級市場24小時（走路3分）……警察局派出所（走路3分）治安好……靠近……土地銀行（走路3分）…（捷運~大安站 MRT ~文湖線）（走路7分）……（捷運~科技大樓站MRT走路 11 分~文湖線）……信維傳統市場（走路3分）……信維郵局（走路3分）……成功國宅（走路3分）……成功傳統市場（走路3分）……成功郵局（走路5分）……~~~公車站牌名稱~~~（信義大安路口）~~~（捷運大安站~文湖線~信義復興南路口）~~~（大安國中）~~~信義敦化南路口）~~~（大安高工）~~~（師大附中）……仁愛醫院（走路13分）……（仁愛國小）（立人小學）……宏恩醫院（走路13分）……（國泰醫院）……仁愛路圓環（走路13分）……敦化南路林蔭大道（走路3分）……敦化南路（商業辦公大樓區~走路3分）……走路 3分 ~ 6分鐘內的~~~走路時間各人不同 銀行區……（台北富邦銀行）……（中國信託銀行）……（花旗銀行）（合作金庫）（玉山銀行）（星展銀行）（兆豐銀行）……（華南銀行）……（彰化銀行）……(上海銀行)( 渣打銀行)（國泰世華銀行）……（台灣中小企業銀行）……（新光銀行）……（第一銀行）……（彰化銀行）……（第一銀行）……附近的（美國在台協會~台北辦事處）……附近的地標 ~（台北 101 大樓）( 國父紀念館）~（世貿中心）~（國際會議中心）……附近的（運動公園~四維公園……大安森林公園）……附近的（圖書館~台北市立圖書館總館~建國南路總館……成功國宅分館）……附近的（大學~文化大學分部……東吳大學分部……台北教育大學……師範大學）……附近（夜市~通化街夜市……大安路二段美食宵夜街）……（坪數依權狀登記為主&以上走路時間……因每個人走路……步伐……速度……時間……稍有差異）……大環境資訊如有異動……請來電知會……即刻修正 … 謝謝您。
附近有便利商店、傳統市場、百貨公司、公園綠地、醫療機構、學校、夜市。
本房屋近大安國中……大安信義公車站、大安國中＆敦南信義路公車站、大安站＆科技大樓站捷運站、松山火車站火車站。",0932-010-045,,Taipei,yes
